Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
1303.12742382274	4.94968143780953e-4
1304.12465373964	4.80612643203549e-4
1305.12188365653	4.81603404623723e-4
1306.11911357343	4.60619740259689e-4
1307.11634349033	4.49001632177536e-4
1308.11357340723	4.57686604626714e-4
1309.11080332412	4.38440537039093e-4
1310.10803324102	4.33044049303682e-4
1311.10526315792	4.15222389472116e-4
1312.10249307482	3.98548085570902e-4
1313.09972299171	4.11768275949506e-4
1314.09695290861	4.01981119063296e-4
1315.09418282551	3.81355815212942e-4
1316.09141274241	3.77392769532249e-4
1317.0886426593	3.6464838554996e-4
1318.0858725762	3.6057090541952e-4
1319.0831024931	3.49256952059062e-4
1320.08033241	3.6346489242495e-4
1321.07756232689	3.55662269811975e-4
1322.07479224379	3.53843364347584e-4
1323.07202216069	3.28318459188349e-4
1324.06925207759	3.24466836524514e-4
1325.06648199449	3.31920132922474e-4
1326.06371191138	3.09358477725095e-4
1327.06094182828	2.98824485482645e-4
1328.05817174518	2.90961634211908e-4
1329.05540166208	2.749167197843e-4
1330.05263157897	2.73477254863806e-4
1331.04986149587	2.6555116350242e-4
1332.04709141277	2.74395741894665e-4
1333.04432132967	2.45025236937372e-4
1334.04155124656	2.49569489165461e-4
1335.03878116346	2.35611497729282e-4
1336.03601108036	2.21828169400611e-4
1337.03324099726	2.09360837244023e-4
1338.03047091415	1.89039688115364e-4
1339.02770083105	1.99311685696552e-4
1340.02493074795	2.09351802945359e-4
1341.02216066485	1.99703171972e-4
1342.01939058174	1.98685307655835e-4
1343.01662049864	1.86016209495747e-4
1344.01385041554	1.99534531730269e-4
1345.01108033244	1.93460471595043e-4
1346.00831024933	1.77791986278443e-4
1347.00554016623	1.67703686103426e-4
1348.00277008313	1.70534433018207e-4
1349.00000000003	1.58365232717538e-4
1351	8.65997755620722e-5
1351.99676375405	8.1320733709295e-5
1352.99352750809	8.85812984024186e-5
1353.99029126214	8.2766221495566e-5
1354.98705501618	1.01521425522432e-4
1355.98381877023	9.73596252711267e-5
1356.98058252427	1.11275456646873e-4
1357.97734627832	1.06396935368208e-4
1358.97411003236	9.32972023051277e-5
1359.97087378641	1.21643820080479e-4
1360.96763754045	1.09667351484647e-4
1361.9644012945	1.09769740202841e-4
1362.96116504854	1.40959150624525e-4
1363.95792880259	1.63909280664465e-4
1364.95469255663	1.46780250397154e-4
1365.95145631068	1.44587927254643e-4
1366.94822006473	1.56522235790043e-4
1367.94498381877	1.79409125739333e-4
1368.94174757282	1.69408157118071e-4
1369.93851132686	1.64647081722041e-4
1370.93527508091	1.68065058049994e-4
1371.93203883495	1.61211036796759e-4
1372.928802589	1.5816045528115e-4
1373.92556634304	1.52598338736895e-4
1374.92233009709	1.92776876329452e-4
1375.91909385113	1.83763657695475e-4
1376.91585760518	1.93848946437603e-4
1377.91262135922	1.8251090161404e-4
1378.90938511327	2.10514216040152e-4
1379.90614886731	2.1238431586364e-4
1380.90291262136	2.19497320345249e-4
1381.89967637541	2.29808466553982e-4
1382.89644012945	2.38279627268107e-4
1383.8932038835	2.45600420618992e-4
1384.88996763754	2.08830825055724e-4
1385.88673139159	1.80508298743477e-4
1386.88349514563	2.00459041626905e-4
1387.88025889968	2.45175808581775e-4
1388.87702265372	2.56983636935876e-4
1389.87378640777	2.59823418149321e-4
